지점,지점명,일시,기온(°C),습도(%)
119,수원,2024-06-27 13:00,28.2,48
119,수원,2024-06-27 14:00,28.6,47
119,수원,2024-06-27 15:00,28.5,48
119,수원,2024-06-27 16:00,28.7,48
119,수원,2024-06-27 17:00,28.8,45
119,수원,2024-06-27 18:00,29.1,42
119,수원,2024-06-27 19:00,28,45
119,수원,2024-06-27 20:00,26.8,50
119,수원,2024-06-27 21:00,23.7,64
119,수원,2024-06-27 22:00,22.6,66
119,수원,2024-06-27 23:00,21.4,77
119,수원,2024-06-28 00:00,20.6,81
119,수원,2024-06-28 01:00,19.7,85
119,수원,2024-06-28 02:00,19.3,88
119,수원,2024-06-28 03:00,18.8,89
119,수원,2024-06-28 04:00,18.2,90
119,수원,2024-06-28 05:00,18.4,90
119,수원,2024-06-28 06:00,18.5,91
119,수원,2024-06-28 07:00,21.8,77
119,수원,2024-06-28 08:00,23.7,68
119,수원,2024-06-28 09:00,25.9,60
119,수원,2024-06-28 10:00,26.4,57
119,수원,2024-06-28 11:00,27.8,49
119,수원,2024-06-28 12:00,29,46
119,수원,2024-06-28 13:00,29.7,43
119,수원,2024-06-28 14:00,30.1,47
119,수원,2024-06-28 15:00,30.1,50
119,수원,2024-06-28 16:00,29.5,48
119,수원,2024-06-28 17:00,29.9,43
119,수원,2024-06-28 18:00,28.6,42
119,수원,2024-06-28 19:00,26.8,44
119,수원,2024-06-28 20:00,24.7,57
119,수원,2024-06-28 21:00,22.9,65
119,수원,2024-06-28 22:00,21.9,70
119,수원,2024-06-28 23:00,21.7,70
119,수원,2024-06-29 00:00,21.6,70
119,수원,2024-06-29 01:00,21,71
119,수원,2024-06-29 02:00,20.3,80
119,수원,2024-06-29 03:00,19.8,80
119,수원,2024-06-29 04:00,19.7,79
119,수원,2024-06-29 05:00,20.2,76
119,수원,2024-06-29 06:00,20.1,80
119,수원,2024-06-29 07:00,22.4,70
119,수원,2024-06-29 08:00,24.8,64
119,수원,2024-06-29 09:00,26,56
119,수원,2024-06-29 10:00,27.6,54
119,수원,2024-06-29 11:00,28.2,54
119,수원,2024-06-29 12:00,29.2,51
119,수원,2024-06-29 13:00,29.7,51
119,수원,2024-06-29 14:00,29.2,54
119,수원,2024-06-29 15:00,29.8,55
119,수원,2024-06-29 16:00,29.4,57
119,수원,2024-06-29 17:00,29.5,58
119,수원,2024-06-29 18:00,26,79
119,수원,2024-06-29 19:00,23.7,93
119,수원,2024-06-29 20:00,23.5,94
119,수원,2024-06-29 21:00,23,96
119,수원,2024-06-29 22:00,23,96
119,수원,2024-06-29 23:00,23.3,96
119,수원,2024-06-30 00:00,24,96
119,수원,2024-06-30 01:00,24.3,95
119,수원,2024-06-30 02:00,24.8,91
119,수원,2024-06-30 03:00,24.2,94
119,수원,2024-06-30 04:00,24,92
119,수원,2024-06-30 05:00,23.7,93
119,수원,2024-06-30 06:00,23.6,94
119,수원,2024-06-30 07:00,23.5,90
119,수원,2024-06-30 08:00,23,89
119,수원,2024-06-30 09:00,22.5,92
119,수원,2024-06-30 10:00,23.1,88
119,수원,2024-06-30 11:00,24.1,81
119,수원,2024-06-30 12:00,24,80
119,수원,2024-06-30 13:00,24.8,77
119,수원,2024-06-30 14:00,24.5,78
119,수원,2024-06-30 15:00,24.6,77
119,수원,2024-06-30 16:00,24.2,81
119,수원,2024-06-30 17:00,24.3,81
119,수원,2024-06-30 18:00,24.5,82
119,수원,2024-06-30 19:00,24.2,83
119,수원,2024-06-30 20:00,23.8,83
119,수원,2024-06-30 21:00,22.9,86
119,수원,2024-06-30 22:00,22.1,90
119,수원,2024-06-30 23:00,21.4,93
119,수원,2024-07-01 00:00,21.1,94
119,수원,2024-07-01 01:00,21.3,94
119,수원,2024-07-01 02:00,21,94
119,수원,2024-07-01 03:00,20.7,95
119,수원,2024-07-01 04:00,20.8,96
119,수원,2024-07-01 05:00,21.1,94
119,수원,2024-07-01 06:00,21,94
119,수원,2024-07-01 07:00,22.2,88
119,수원,2024-07-01 08:00,24.1,76
119,수원,2024-07-01 09:00,25,72
119,수원,2024-07-01 10:00,25.5,68
119,수원,2024-07-01 11:00,26.7,61
119,수원,2024-07-01 12:00,27.7,58
119,수원,2024-07-01 13:00,28.9,53
119,수원,2024-07-01 14:00,29.5,49
119,수원,2024-07-01 15:00,30.1,50
119,수원,2024-07-01 16:00,29.6,55
119,수원,2024-07-01 17:00,29.2,57
119,수원,2024-07-01 18:00,29,59
119,수원,2024-07-01 19:00,27.2,60
119,수원,2024-07-01 20:00,25.6,62
119,수원,2024-07-01 21:00,24.1,73
119,수원,2024-07-01 22:00,23.2,79
119,수원,2024-07-01 23:00,22.8,83
119,수원,2024-07-02 00:00,22.7,86
119,수원,2024-07-02 01:00,22.2,87
119,수원,2024-07-02 02:00,22.6,84
119,수원,2024-07-02 03:00,22.3,86
119,수원,2024-07-02 04:00,22.5,85
119,수원,2024-07-02 05:00,23.9,81
119,수원,2024-07-02 06:00,24.4,76
119,수원,2024-07-02 07:00,24,80
119,수원,2024-07-02 08:00,23.5,84
119,수원,2024-07-02 09:00,22.5,91
119,수원,2024-07-02 10:00,21.4,93
119,수원,2024-07-02 11:00,21.3,95
119,수원,2024-07-02 12:00,21.6,96
119,수원,2024-07-02 13:00,22,94
119,수원,2024-07-02 14:00,22.3,92
119,수원,2024-07-02 15:00,22.2,94
119,수원,2024-07-02 16:00,22.5,91
119,수원,2024-07-02 17:00,23,89
119,수원,2024-07-02 18:00,23.1,89
119,수원,2024-07-02 19:00,23.3,90
119,수원,2024-07-02 20:00,23.6,89
119,수원,2024-07-02 21:00,23.7,89
119,수원,2024-07-02 22:00,24.5,88
119,수원,2024-07-02 23:00,24.4,90
119,수원,2024-07-03 00:00,23.8,95
119,수원,2024-07-03 01:00,24.7,93
119,수원,2024-07-03 02:00,24.3,90
119,수원,2024-07-03 03:00,24.1,90
119,수원,2024-07-03 04:00,24,87
119,수원,2024-07-03 05:00,23.8,86
119,수원,2024-07-03 06:00,23.6,86
119,수원,2024-07-03 07:00,23.6,86
119,수원,2024-07-03 08:00,24.8,80
119,수원,2024-07-03 09:00,24.1,81
119,수원,2024-07-03 10:00,24.4,80
119,수원,2024-07-03 11:00,25.6,73
119,수원,2024-07-03 12:00,26,68
119,수원,2024-07-03 13:00,25.1,73
119,수원,2024-07-03 14:00,26.6,67
119,수원,2024-07-03 15:00,27,70
119,수원,2024-07-03 16:00,25.8,77
119,수원,2024-07-03 17:00,26.1,76
119,수원,2024-07-03 18:00,25.8,78
119,수원,2024-07-03 19:00,24.8,83
119,수원,2024-07-03 20:00,24.3,86
119,수원,2024-07-03 21:00,23.9,88
119,수원,2024-07-03 22:00,23.9,88
119,수원,2024-07-03 23:00,24,88
119,수원,2024-07-04 00:00,23.9,89
119,수원,2024-07-04 01:00,23.6,88
119,수원,2024-07-04 02:00,23.6,89
119,수원,2024-07-04 03:00,23.4,89
119,수원,2024-07-04 04:00,23.2,89
119,수원,2024-07-04 05:00,23,90
119,수원,2024-07-04 06:00,22.6,90
119,수원,2024-07-04 07:00,23.1,87
119,수원,2024-07-04 08:00,23.8,83
119,수원,2024-07-04 09:00,25,80
119,수원,2024-07-04 10:00,25.8,72
119,수원,2024-07-04 11:00,27.1,68
119,수원,2024-07-04 12:00,27.6,66
119,수원,2024-07-04 13:00,28.8,63
119,수원,2024-07-04 14:00,29.7,61
119,수원,2024-07-04 15:00,30.3,60
119,수원,2024-07-04 16:00,29.4,61
119,수원,2024-07-04 17:00,29.1,61
119,수원,2024-07-04 18:00,29,62
119,수원,2024-07-04 19:00,28.9,68
119,수원,2024-07-04 20:00,28.7,70
119,수원,2024-07-04 21:00,28.7,73
119,수원,2024-07-04 22:00,27.9,74
119,수원,2024-07-04 23:00,26,85
119,수원,2024-07-05 00:00,24.8,92
119,수원,2024-07-05 01:00,24.3,90
119,수원,2024-07-05 02:00,23.8,88
119,수원,2024-07-05 03:00,22.9,86
119,수원,2024-07-05 04:00,21.7,90
119,수원,2024-07-05 05:00,21.3,92
119,수원,2024-07-05 06:00,20.9,95
119,수원,2024-07-05 07:00,20.8,94
119,수원,2024-07-05 08:00,21.1,93
119,수원,2024-07-05 09:00,21.7,89
119,수원,2024-07-05 10:00,21.7,88
119,수원,2024-07-05 11:00,22.3,83
119,수원,2024-07-05 12:00,23.2,81
119,수원,2024-07-05 13:00,23.8,79
119,수원,2024-07-05 14:00,24.7,74
119,수원,2024-07-05 15:00,25.1,71
119,수원,2024-07-05 16:00,25.6,68
119,수원,2024-07-05 17:00,25.3,69
119,수원,2024-07-05 18:00,24.9,69
119,수원,2024-07-05 19:00,24.4,73
119,수원,2024-07-05 20:00,23.5,77
119,수원,2024-07-05 21:00,22.8,81
119,수원,2024-07-05 22:00,22.4,84
119,수원,2024-07-05 23:00,22.1,86
119,수원,2024-07-06 00:00,22,87
119,수원,2024-07-06 01:00,21.7,89
119,수원,2024-07-06 02:00,21.6,90
119,수원,2024-07-06 03:00,21.9,93
119,수원,2024-07-06 04:00,21.9,94
119,수원,2024-07-06 05:00,21.7,96
119,수원,2024-07-06 06:00,21.9,96
119,수원,2024-07-06 07:00,22.2,93
119,수원,2024-07-06 08:00,22.7,92
119,수원,2024-07-06 09:00,24,88
119,수원,2024-07-06 10:00,25.8,82
119,수원,2024-07-06 11:00,26.8,84
119,수원,2024-07-06 12:00,29,75
119,수원,2024-07-06 13:00,29.4,72
119,수원,2024-07-06 14:00,30.1,71
119,수원,2024-07-06 15:00,29.8,73
119,수원,2024-07-06 16:00,29.1,73
119,수원,2024-07-06 17:00,28.5,75
119,수원,2024-07-06 18:00,28,77
119,수원,2024-07-06 19:00,26.8,81
119,수원,2024-07-06 20:00,26.4,83
119,수원,2024-07-06 21:00,25.7,86
119,수원,2024-07-06 22:00,24.9,90
119,수원,2024-07-06 23:00,24.3,90
119,수원,2024-07-07 00:00,23.9,86
119,수원,2024-07-07 01:00,23,88
119,수원,2024-07-07 02:00,22.2,89
119,수원,2024-07-07 03:00,21.5,90
119,수원,2024-07-07 04:00,21.1,92
119,수원,2024-07-07 05:00,21.1,93
119,수원,2024-07-07 06:00,21.3,93
119,수원,2024-07-07 07:00,22,89
119,수원,2024-07-07 08:00,22.5,89
119,수원,2024-07-07 09:00,22.8,89
119,수원,2024-07-07 10:00,23.8,83
119,수원,2024-07-07 11:00,24.1,85
119,수원,2024-07-07 12:00,24.1,85
119,수원,2024-07-07 13:00,23.8,87
119,수원,2024-07-07 14:00,23.2,94
119,수원,2024-07-07 15:00,24.2,90
119,수원,2024-07-07 16:00,24.9,87
119,수원,2024-07-07 17:00,24.8,89
119,수원,2024-07-07 18:00,24.4,92
119,수원,2024-07-07 19:00,24.1,94
119,수원,2024-07-07 20:00,24.2,95
119,수원,2024-07-07 21:00,24.5,93
119,수원,2024-07-07 22:00,24.3,94
119,수원,2024-07-07 23:00,24,95
119,수원,2024-07-08 00:00,23.9,95
119,수원,2024-07-08 01:00,23.8,96
119,수원,2024-07-08 02:00,23.7,96
119,수원,2024-07-08 03:00,23.7,95
119,수원,2024-07-08 04:00,23.7,95
119,수원,2024-07-08 05:00,23.6,96
119,수원,2024-07-08 06:00,23.7,97
119,수원,2024-07-08 07:00,23.9,94
119,수원,2024-07-08 08:00,23.7,93
119,수원,2024-07-08 09:00,23.4,94
119,수원,2024-07-08 10:00,23.2,94
119,수원,2024-07-08 11:00,23.2,96
119,수원,2024-07-08 12:00,23.3,97
119,수원,2024-07-08 13:00,23.8,95
119,수원,2024-07-08 14:00,23.9,94
119,수원,2024-07-08 15:00,24.3,91
119,수원,2024-07-08 16:00,23.5,93
119,수원,2024-07-08 17:00,23.7,93
119,수원,2024-07-08 18:00,23.9,94
119,수원,2024-07-08 19:00,23.5,96
119,수원,2024-07-08 20:00,23.1,96
119,수원,2024-07-08 21:00,23.1,97
119,수원,2024-07-08 22:00,23,97
119,수원,2024-07-08 23:00,22.8,95
119,수원,2024-07-09 00:00,22.8,96
119,수원,2024-07-09 01:00,22.2,96
119,수원,2024-07-09 02:00,21.9,97
119,수원,2024-07-09 03:00,22,97
119,수원,2024-07-09 04:00,22,97
119,수원,2024-07-09 05:00,21.8,97
119,수원,2024-07-09 06:00,21.9,97
119,수원,2024-07-09 07:00,22.4,98
119,수원,2024-07-09 08:00,23,94
119,수원,2024-07-09 09:00,23.4,93
119,수원,2024-07-09 10:00,24.2,90
119,수원,2024-07-09 11:00,24.4,89
119,수원,2024-07-09 12:00,24.2,92
119,수원,2024-07-09 13:00,24.5,93
119,수원,2024-07-09 14:00,24,92
119,수원,2024-07-09 15:00,24,90
119,수원,2024-07-09 16:00,24.2,90
119,수원,2024-07-09 17:00,24.3,89
119,수원,2024-07-09 18:00,24.4,90
119,수원,2024-07-09 19:00,23.9,90
119,수원,2024-07-09 20:00,23.8,89
119,수원,2024-07-09 21:00,23.5,91
119,수원,2024-07-09 22:00,23.2,92
119,수원,2024-07-09 23:00,23,94
119,수원,2024-07-10 00:00,22.5,96
119,수원,2024-07-10 01:00,22.5,95
119,수원,2024-07-10 02:00,22.4,95
119,수원,2024-07-10 03:00,22.3,95
119,수원,2024-07-10 04:00,22,95
119,수원,2024-07-10 05:00,21.9,93
119,수원,2024-07-10 06:00,21.7,94
119,수원,2024-07-10 07:00,22.7,89
119,수원,2024-07-10 08:00,25.2,77
119,수원,2024-07-10 09:00,26.8,67
119,수원,2024-07-10 10:00,28.3,65
119,수원,2024-07-10 11:00,29.4,58
119,수원,2024-07-10 12:00,29.9,58
119,수원,2024-07-10 13:00,30.8,55
119,수원,2024-07-10 14:00,31.6,51
119,수원,2024-07-10 15:00,30.7,58
119,수원,2024-07-10 16:00,30.1,61
119,수원,2024-07-10 17:00,29.2,62
119,수원,2024-07-10 18:00,27.9,69
119,수원,2024-07-10 19:00,27.2,70
119,수원,2024-07-10 20:00,25.5,76
119,수원,2024-07-10 21:00,24.4,83
119,수원,2024-07-10 22:00,23.6,87
119,수원,2024-07-10 23:00,23.2,90
119,수원,2024-07-11 00:00,23.3,88
119,수원,2024-07-11 01:00,23.2,89
119,수원,2024-07-11 02:00,22.6,91
119,수원,2024-07-11 03:00,22.6,91
119,수원,2024-07-11 04:00,22.4,93
119,수원,2024-07-11 05:00,21.8,93
119,수원,2024-07-11 06:00,21.8,94
119,수원,2024-07-11 07:00,22.1,93
119,수원,2024-07-11 08:00,22.1,92
119,수원,2024-07-11 09:00,22.8,88
119,수원,2024-07-11 10:00,23.7,85
119,수원,2024-07-11 11:00,24.7,81
119,수원,2024-07-11 12:00,25.3,80
119,수원,2024-07-11 13:00,26.2,76
119,수원,2024-07-11 14:00,27,73
119,수원,2024-07-11 15:00,27.8,72
119,수원,2024-07-11 16:00,27.6,71
119,수원,2024-07-11 17:00,26.4,76
119,수원,2024-07-11 18:00,26.1,76
119,수원,2024-07-11 19:00,25.7,77
119,수원,2024-07-11 20:00,24,84
119,수원,2024-07-11 21:00,23.1,87
119,수원,2024-07-11 22:00,22.4,90
119,수원,2024-07-11 23:00,21.6,93
119,수원,2024-07-12 00:00,21.4,95
119,수원,2024-07-12 01:00,21.1,95
119,수원,2024-07-12 02:00,20.7,95
119,수원,2024-07-12 03:00,20.5,96
119,수원,2024-07-12 04:00,20.7,97
119,수원,2024-07-12 05:00,21,96
119,수원,2024-07-12 06:00,21.3,95
119,수원,2024-07-12 07:00,21.6,93
119,수원,2024-07-12 08:00,21.9,91
119,수원,2024-07-12 09:00,22.8,87
119,수원,2024-07-12 10:00,24.5,81
119,수원,2024-07-12 11:00,25.5,74
119,수원,2024-07-12 12:00,26.1,72
119,수원,2024-07-12 13:00,27.6,68
119,수원,2024-07-12 14:00,28.2,65
119,수원,2024-07-12 15:00,28.5,64
119,수원,2024-07-12 16:00,29.4,62
119,수원,2024-07-12 17:00,29.3,62
119,수원,2024-07-12 18:00,28.4,70
119,수원,2024-07-12 19:00,27.1,74
119,수원,2024-07-12 20:00,25.8,79
119,수원,2024-07-12 21:00,24.8,83
119,수원,2024-07-12 22:00,23.6,90
119,수원,2024-07-12 23:00,23.3,91
119,수원,2024-07-13 00:00,22.8,93
119,수원,2024-07-13 01:00,22.5,94
119,수원,2024-07-13 02:00,22.2,94
119,수원,2024-07-13 03:00,22,94
119,수원,2024-07-13 04:00,21.9,96
119,수원,2024-07-13 05:00,21.7,96
119,수원,2024-07-13 06:00,21.8,96
119,수원,2024-07-13 07:00,22.9,96
119,수원,2024-07-13 08:00,25.3,84
119,수원,2024-07-13 09:00,26.9,77
119,수원,2024-07-13 10:00,27.4,75
119,수원,2024-07-13 11:00,28.7,70
119,수원,2024-07-13 12:00,29.9,66
119,수원,2024-07-13 13:00,30.8,62
119,수원,2024-07-13 14:00,31.7,49
119,수원,2024-07-13 15:00,32.3,45
119,수원,2024-07-13 16:00,31.5,46
119,수원,2024-07-13 17:00,31.5,47
119,수원,2024-07-13 18:00,29,70
119,수원,2024-07-13 19:00,27.8,71
119,수원,2024-07-13 20:00,26.7,75
119,수원,2024-07-13 21:00,25.6,78
119,수원,2024-07-13 22:00,25.2,83
119,수원,2024-07-13 23:00,24.9,85
119,수원,2024-07-14 00:00,24.3,86
119,수원,2024-07-14 01:00,23.9,89
119,수원,2024-07-14 02:00,23.6,90
119,수원,2024-07-14 03:00,23.9,90
119,수원,2024-07-14 04:00,23.7,91
119,수원,2024-07-14 05:00,24.9,82
119,수원,2024-07-14 06:00,24.7,79
119,수원,2024-07-14 07:00,25.1,76
119,수원,2024-07-14 08:00,26.6,71
119,수원,2024-07-14 09:00,27.7,68
119,수원,2024-07-14 10:00,28.6,63
119,수원,2024-07-14 11:00,29.4,61
119,수원,2024-07-14 12:00,29.3,62
119,수원,2024-07-14 13:00,29.7,60
119,수원,2024-07-14 14:00,30.6,58
119,수원,2024-07-14 15:00,30.8,58
119,수원,2024-07-14 16:00,30.5,57
119,수원,2024-07-14 17:00,31,54
119,수원,2024-07-14 18:00,30.5,56
119,수원,2024-07-14 19:00,29.3,61
119,수원,2024-07-14 20:00,28.2,67
119,수원,2024-07-14 21:00,27.4,67
119,수원,2024-07-14 22:00,26.9,69
119,수원,2024-07-14 23:00,26.2,72
119,수원,2024-07-15 00:00,25.7,73
119,수원,2024-07-15 01:00,25.2,75
119,수원,2024-07-15 02:00,25.3,75
119,수원,2024-07-15 03:00,25.2,75
119,수원,2024-07-15 04:00,25.3,74
119,수원,2024-07-15 05:00,25,74
119,수원,2024-07-15 06:00,24.7,74
119,수원,2024-07-15 07:00,25.3,72
119,수원,2024-07-15 08:00,26.2,69
119,수원,2024-07-15 09:00,27.9,64
119,수원,2024-07-15 10:00,28.6,62
119,수원,2024-07-15 11:00,28.7,62
119,수원,2024-07-15 12:00,29.4,63
119,수원,2024-07-15 13:00,30.3,61
119,수원,2024-07-15 14:00,30,59
119,수원,2024-07-15 15:00,29.5,62
119,수원,2024-07-15 16:00,30.6,60
119,수원,2024-07-15 17:00,30.6,59
119,수원,2024-07-15 18:00,30.8,58
119,수원,2024-07-15 19:00,29.8,60
119,수원,2024-07-15 20:00,29.1,64
119,수원,2024-07-15 21:00,27.1,77
119,수원,2024-07-15 22:00,26.1,82
119,수원,2024-07-15 23:00,25.6,81
119,수원,2024-07-16 00:00,25.4,83
119,수원,2024-07-16 01:00,24.9,85
119,수원,2024-07-16 02:00,25,86
119,수원,2024-07-16 03:00,25.7,78
119,수원,2024-07-16 04:00,25.8,77
119,수원,2024-07-16 05:00,25.5,79
119,수원,2024-07-16 06:00,25.3,79
119,수원,2024-07-16 07:00,26.4,75
119,수원,2024-07-16 08:00,27.4,68
119,수원,2024-07-16 09:00,28,66
119,수원,2024-07-16 10:00,28,69
119,수원,2024-07-16 11:00,29.8,66
119,수원,2024-07-16 12:00,29,66
119,수원,2024-07-16 13:00,26.1,79
119,수원,2024-07-16 14:00,24.9,87
119,수원,2024-07-16 15:00,24.9,91
119,수원,2024-07-16 16:00,24.8,92
119,수원,2024-07-16 17:00,24.5,93
119,수원,2024-07-16 18:00,24.8,91
119,수원,2024-07-16 19:00,24.5,94
119,수원,2024-07-16 20:00,24.6,93
119,수원,2024-07-16 21:00,24.6,94
119,수원,2024-07-16 22:00,23.9,95
119,수원,2024-07-16 23:00,23.9,96
119,수원,2024-07-17 00:00,23.9,96
119,수원,2024-07-17 01:00,23.6,95
119,수원,2024-07-17 02:00,23.3,96
119,수원,2024-07-17 03:00,23.1,96
119,수원,2024-07-17 04:00,23.2,95
119,수원,2024-07-17 05:00,23.4,95
119,수원,2024-07-17 06:00,23.8,95
119,수원,2024-07-17 07:00,24.2,94
119,수원,2024-07-17 08:00,24.8,92
119,수원,2024-07-17 09:00,25.8,89
119,수원,2024-07-17 10:00,26.8,83
119,수원,2024-07-17 11:00,28.7,73
119,수원,2024-07-17 12:00,28.7,73
119,수원,2024-07-17 13:00,28.9,74
119,수원,2024-07-17 14:00,29.3,71
119,수원,2024-07-17 15:00,28.8,71
119,수원,2024-07-17 16:00,28.6,74
119,수원,2024-07-17 17:00,28.1,74
119,수원,2024-07-17 18:00,28.3,73
119,수원,2024-07-17 19:00,27.8,77
119,수원,2024-07-17 20:00,27.3,79
119,수원,2024-07-17 21:00,27,81
119,수원,2024-07-17 22:00,27.1,80
119,수원,2024-07-17 23:00,26.9,80
119,수원,2024-07-18 00:00,26.6,83
119,수원,2024-07-18 01:00,26.4,82
119,수원,2024-07-18 02:00,26.7,80
119,수원,2024-07-18 03:00,26.7,78
119,수원,2024-07-18 04:00,25.5,87
119,수원,2024-07-18 05:00,24.2,96
119,수원,2024-07-18 06:00,23.9,96
119,수원,2024-07-18 07:00,22.8,96
119,수원,2024-07-18 08:00,22.8,95
119,수원,2024-07-18 09:00,22.6,96
119,수원,2024-07-18 10:00,22.6,97
119,수원,2024-07-18 11:00,22.8,98
119,수원,2024-07-18 12:00,23.7,97
119,수원,2024-07-18 13:00,24.3,95
119,수원,2024-07-18 14:00,24.1,95
119,수원,2024-07-18 15:00,24.2,96
119,수원,2024-07-18 16:00,24.7,96
119,수원,2024-07-18 17:00,24.5,96
119,수원,2024-07-18 18:00,24.9,94
119,수원,2024-07-18 19:00,24.7,94
119,수원,2024-07-18 20:00,24.3,94
119,수원,2024-07-18 21:00,24.3,94
119,수원,2024-07-18 22:00,24.4,93
119,수원,2024-07-18 23:00,24.4,94
119,수원,2024-07-19 00:00,24.3,94
119,수원,2024-07-19 01:00,24.2,95
119,수원,2024-07-19 02:00,24.2,95
119,수원,2024-07-19 03:00,24.1,94
119,수원,2024-07-19 04:00,24.1,95
119,수원,2024-07-19 05:00,24.1,96
119,수원,2024-07-19 06:00,24,95
119,수원,2024-07-19 07:00,24.6,94
119,수원,2024-07-19 08:00,25.3,89
119,수원,2024-07-19 09:00,26.5,84
119,수원,2024-07-19 10:00,26.4,82
119,수원,2024-07-19 11:00,27.5,78
119,수원,2024-07-19 12:00,28.3,74
119,수원,2024-07-19 13:00,28.7,72
119,수원,2024-07-19 14:00,29.7,69
119,수원,2024-07-19 15:00,29.8,65
119,수원,2024-07-19 16:00,30.6,61
119,수원,2024-07-19 17:00,30.2,63
119,수원,2024-07-19 18:00,29.3,72
119,수원,2024-07-19 19:00,27.7,79
119,수원,2024-07-19 20:00,25.8,85
119,수원,2024-07-19 21:00,25.5,87
119,수원,2024-07-19 22:00,25.2,89
119,수원,2024-07-19 23:00,25,87
119,수원,2024-07-20 00:00,24.8,88
119,수원,2024-07-20 01:00,24.9,87
119,수원,2024-07-20 02:00,24.3,91
119,수원,2024-07-20 03:00,23.9,92
119,수원,2024-07-20 04:00,23.7,93
119,수원,2024-07-20 05:00,23.5,93
119,수원,2024-07-20 06:00,23.9,93
119,수원,2024-07-20 07:00,24.9,88
119,수원,2024-07-20 08:00,25.5,84
119,수원,2024-07-20 09:00,25,87
119,수원,2024-07-20 10:00,24.3,90
119,수원,2024-07-20 11:00,25.1,90
119,수원,2024-07-20 12:00,26.9,82
119,수원,2024-07-20 13:00,27.6,76
119,수원,2024-07-20 14:00,28.3,73
119,수원,2024-07-20 15:00,29.3,71
119,수원,2024-07-20 16:00,29.8,68
119,수원,2024-07-20 17:00,29.5,71
119,수원,2024-07-20 18:00,29.6,72
119,수원,2024-07-20 19:00,25.6,89
119,수원,2024-07-20 20:00,26.3,88
119,수원,2024-07-20 21:00,26.7,87
119,수원,2024-07-20 22:00,26.4,89
119,수원,2024-07-20 23:00,26.2,87
119,수원,2024-07-21 00:00,26.2,83
119,수원,2024-07-21 01:00,26.1,78
119,수원,2024-07-21 02:00,24.7,79
119,수원,2024-07-21 03:00,24.8,78
119,수원,2024-07-21 04:00,24.7,81
119,수원,2024-07-21 05:00,24.7,79
119,수원,2024-07-21 06:00,24.9,77
119,수원,2024-07-21 07:00,24.4,83
119,수원,2024-07-21 08:00,24,89
119,수원,2024-07-21 09:00,24.6,88
119,수원,2024-07-21 10:00,26,84
119,수원,2024-07-21 11:00,28,76
119,수원,2024-07-21 12:00,27.9,76
119,수원,2024-07-21 13:00,27.3,82
119,수원,2024-07-21 14:00,28.6,77
119,수원,2024-07-21 15:00,29.7,70
119,수원,2024-07-21 16:00,29.3,73
119,수원,2024-07-21 17:00,30.3,71
119,수원,2024-07-21 18:00,29.4,76
119,수원,2024-07-21 19:00,28.8,80
119,수원,2024-07-21 20:00,28,83
119,수원,2024-07-21 21:00,27.7,85
119,수원,2024-07-21 22:00,27.6,86
